id,host_id,host_is_superhost,name,price,neighbourhood,host_name,beds,neighbourhood_group_cleansed,review_scores_rating
804343756882267653,455292865,t,Rental unit in Vila do Conde · 1 bedroom · 1 bed · 1 bath,$78.00,,Liliana,1,VILA DO CONDE,5.0
804211496498916935,495908689,f,Rental unit in Porto · ★4.30 · Studio · 4 beds · 1 bath,$39.00,,José,4,PORTO,4.3
804211160198376055,495908689,f,Rental unit in Porto · ★4.38 · Studio · 4 beds · 1 bath,$39.00,,José,4,PORTO,4.38
804211025463402487,495908689,f,Rental unit in Porto · ★4.81 · Studio · 2 beds · 1 bath,$39.00,,José,2,PORTO,4.81
804210767171650018,495908689,f,Rental unit in Porto · ★4.53 · Studio · 2 beds · 1 bath,$39.00,,José,2,PORTO,4.53
804210664946022714,495908689,f,Rental unit in Porto · ★4.50 · Studio · 2 beds · 1 bath,$39.00,,José,2,PORTO,4.5
803607013579755051,51447621,f,Rental unit in Porto · 1 bedroom · 2 beds · 1 bath,$120.00,,Joao,2,PORTO,4.5
803558156707597780,164595585,f,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,$72.00,,Nomad City Flats,1,PORTO,5.0
803466164405632635,12730028,f,Serviced apartment in Porto · 1 bedroom · 2 beds · 1 bath,$53.00,"Porto, Portugal",Host,2,PORTO,5.0
803454352320335809,12730028,f,Serviced apartment in Porto · ★4.75 · 1 bedroom · 2 beds · 1 bath,$44.00,"Porto, Portugal",Host,2,PORTO,4.75
803448395044982617,495661861,f,Bed and breakfast in Porto · 1 bedroom · 2 beds · 1 private bath,$78.00,"Porto, Portugal",Downtown,2,PORTO,
803442371364792296,12730028,f,Serviced apartment in Porto · ★4.75 · 1 bedroom · 1 bed · 1 bath,$39.00,"Porto, Portugal",Host,1,PORTO,4.75
803439870422996657,495661861,f,Guesthouse in Porto · 1 bedroom · 2 beds · 1 private bath,$83.00,"Porto, Portugal",Downtown,2,PORTO,
803433631001941004,495661861,f,Guesthouse in Porto · 1 bedroom · 2 beds · 1 private bath,$74.00,"Porto, Portugal",Downtown,2,PORTO,
803421073315043551,495661861,f,Guesthouse in Porto · 1 bedroom · 1 bed · 1 private bath,$74.00,"Porto, Portugal",Downtown,1,PORTO,
803394945180136300,495661861,f,Guesthouse in Porto · 1 bedroom · 2 beds · 1 private bath,$74.00,"Porto, Portugal",Downtown,2,PORTO,
803380902014485187,12730028,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$39.00,"Porto, Portugal",Host,1,PORTO,5.0
803372582753861480,495661861,f,Guesthouse in Porto · 1 bedroom · 2 beds · 1 private bath,$79.00,"Porto, Portugal",Downtown,2,PORTO,
803331825076371043,211647986,f,Rental unit in Póvoa de Varzim · 2 bedrooms · 4 beds · 1 bath,$155.00,,Elisabete,4,PÓVOA DE VARZIM,5.0
802870096517828139,12730028,f,Serviced apartment in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$41.00,"Porto, Portugal",Host,1,PORTO,5.0
802869607719964530,495712713,f,Rental unit in Porto · ★4.69 · 1 bedroom · 2 beds · 1 bath,$70.00,"Porto, Portugal",Hugo,2,PORTO,4.69
802861377822263813,12730028,f,Serviced apartment in Porto · ★4.25 · 1 bedroom · 1 bed · 1 bath,$46.00,"Porto, Portugal",Host,1,PORTO,4.25
802847334842623797,12730028,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$50.00,"Porto, Portugal",Host,1,PORTO,5.0
802840540869694328,356966410,t,Rental unit in Vila Nova de Gaia · ★4.73 · 1 bedroom · 1 bed · 1 private bath,$24.00,"Vila Nova de Gaia, Porto, Portugal",Vanessa,1,VILA NOVA DE GAIA,4.73
802784606922223223,494082784,f,Serviced apartment in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$127.00,,Saboaria,1,PORTO,5.0
802782654791755878,494082784,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$127.00,"Porto, Portugal",Saboaria,1,PORTO,5.0
802781319502962717,494082784,f,Serviced apartment in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$187.00,"Porto, Portugal",Saboaria,1,PORTO,5.0
802779790215260011,494082784,f,Serviced apartment in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$264.00,,Saboaria,1,PORTO,5.0
802757416513304474,409064762,t,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,$94.00,"Porto, Portugal",Laranjais,1,PORTO,
802687090694738244,495661861,f,Guesthouse in Porto · 1 bedroom · 1 bed · 1 private bath,$83.00,"Porto, Portugal",Downtown,1,PORTO,
802671219752461014,495661861,f,Guesthouse in Porto · 1 bedroom · 1 bed · 1 shared bath,$79.00,"Porto, Portugal",Downtown,1,PORTO,
802291462877302186,136003909,t,Tiny home in Matosinhos · ★4.72 · 1 bedroom · 1 bed · 1 bath,$65.00,,Maria,1,MATOSINHOS,4.72
801984329498044030,12730028,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$48.00,"Porto, Portugal",Host,1,PORTO,4.5
801980877299792046,494082784,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$263.00,,Saboaria,1,PORTO,
801928745013217034,481632168,f,Rental unit in Arouca · 3 bedrooms · 4 beds · 2 baths,$156.00,,Celia,4,AROUCA,5.0
801437462278774926,12730028,f,Serviced apartment in Vila Nova de Gaia · ★5.0 · 1 bedroom · 3 beds · 1 bath,$60.00,"Vila Nova de Gaia, Porto, Portugal",Host,3,VILA NOVA DE GAIA,5.0
801417992685169268,12730028,f,Serviced apartment in Vila Nova de Gaia · ★4.64 · 1 bedroom · 2 beds · 1 bath,$44.00,"Vila Nova de Gaia, Porto, Portugal",Host,2,VILA NOVA DE GAIA,4.64
801403806136038499,12730028,f,Serviced apartment in Vila Nova de Gaia · ★4.60 · 1 bedroom · 2 beds · 1 bath,$44.00,"Vila Nova de Gaia, Porto, Portugal",Host,2,VILA NOVA DE GAIA,4.6
801347457444429233,495336619,t,Rental unit in Porto · ★4.97 · 1 bedroom · 2 beds · 1 bath,$47.00,"Porto, Portugal",Duarte,2,PORTO,4.97
801313045490611109,2228036,t,Rental unit in Porto · 9 bedrooms · 17 beds · 11 baths,$801.00,,Rui,17,PORTO,
801312275125723038,2228036,t,Rental unit in Porto · 9 bedrooms · 20 beds · 11 baths,$801.00,,Rui,20,PORTO,5.0
801178923703596645,465998761,f,Rental unit in Porto · ★5.0 · Studio · 2 beds · 1 bath,$90.00,,Liubov,2,PORTO,5.0
800716063997544121,495184409,f,Home in Vila Nova de Gaia · ★4.19 · Studio · 2 beds · 1 bath,$38.00,"Vila Nova de Gaia, Porto, Portugal",Gonçalo,2,VILA NOVA DE GAIA,4.19
800638686874845706,12730028,f,Serviced apartment in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$50.00,"Porto, Portugal",Host,1,PORTO,5.0
800599549982459172,12730028,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$44.00,"Porto, Portugal",Host,1,PORTO,4.0
800031560137852590,452918929,f,Rental unit in Porto · ★4.86 · 1 bedroom · 2 beds · 1 bath,$79.00,,Vacationy,2,PORTO,4.86
799886674394511738,494774269,t,Home in Porto · ★5.0 · 1 bedroom · 1 bed · 3.5 shared baths,$35.00,,José,1,PORTO,5.0
799089349734283114,494774269,t,Home in Porto · ★5.0 · 1 bedroom · 1 bed · 3.5 shared baths,$35.00,"Porto, Portugal",José,1,PORTO,5.0
798746091110749168,74323300,t,Guesthouse in Perafita · ★5.0 · 1 bedroom · 2 beds · 1 bath,$62.00,"Perafita, Po, Portugal",Nuno,2,MATOSINHOS,5.0
798642301152307254,440160361,,Rental unit in Porto · ★4.97 · 1 bedroom · 2 beds · 2 shared baths,$17.00,"Porto, Portugal",PortoSol Andre Vianna,2,PORTO,4.97
798547925831307965,217922612,t,Rental unit in Porto · ★4.94 · 2 bedrooms · 4 beds · 2.5 baths,$153.00,"Porto, Portugal",Geoatlântico,4,PORTO,4.94
798327332635336278,12730028,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$38.00,"Porto, Portugal",Host,1,PORTO,5.0
798303725250448414,12730028,f,Serviced apartment in Porto · 1 bedroom · 2 beds · 1 bath,$55.00,"Porto, Portugal",Host,2,PORTO,4.5
797758096641987034,494471696,f,Rental unit in Porto · ★4.23 · Studio · 1 bed · 1 bath,$32.00,"Porto, Portugal",Mary Jane,1,PORTO,4.23
797754670584539198,129377905,f,Rental unit in Porto · ★4.41 · 1 bedroom · 1 bed · 1 bath,$36.00,"Porto, Portugal",Porto City Hosts,1,PORTO,4.41
797740966569726462,30907275,f,Rental unit in Porto · ★4.69 · 3 bedrooms · 4 beds · 2 baths,$177.00,"Porto, Portugal",Liiiving,4,PORTO,4.69
797740456385018980,494466940,f,Rental unit in Porto · 1 bedroom · 2 beds · 1 bath,$45.00,"Porto, Portugal",Pedro,2,PORTO,5.0
797589297588614342,491755304,f,Rental unit in Porto · ★3.88 · 3 bedrooms · 4 beds · 1 bath,$95.00,"Porto, Portugal",Marisa,4,PORTO,3.88
797089166101129168,10571405,t,Rental unit in Porto · ★4.94 · 2 bedrooms · 3 beds · 1 bath,$130.00,"Porto, Portugal",Leonor,3,PORTO,4.94
796952632432444162,179432438,f,Rental unit in Porto · ★4.46 · Studio · 2 beds · 2 baths,$36.00,,Aposentus,2,PORTO,4.46
796938820638481289,431283509,f,Townhouse in Porto · ★4.50 · 1 bedroom · 2 beds · 1 bath,$56.00,,YourHost,2,PORTO,4.5
796832917415327906,2730238,t,Rental unit in Porto · ★4.90 · 2 bedrooms · 2 beds · 1 bath,$93.00,,Daniel Y Nuno,2,PORTO,4.9
796499800818148894,484554796,f,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,$43.00,,Royal,1,PORTO,1.5
796498301713284193,484554796,f,Rental unit in Porto · ★4.56 · 1 bedroom · 3 beds · 1 bath,$44.00,,Royal,3,PORTO,4.56
796494635751463344,101542522,f,Rental unit in Porto · ★4.67 · 1 bedroom · 2 beds · 1 bath,$45.00,,Upperground,2,PORTO,4.67
796211911800706980,447690190,f,Rental unit in Porto · ★4.92 · 1 bedroom · 2 beds · 1 bath,$57.00,,Innkeeper,2,PORTO,4.92
796019820993043828,494029032,f,Rental unit in Porto · ★4.04 · Studio · 1 bed · 1 bath,$60.00,,Hugo,1,PORTO,4.04
795779164934172217,31612061,f,Home in Vila Nova de Gaia · ★4.41 · 1 bedroom · 1 bed · 1 private bath,$50.00,"Vila Nova de Gaia, Porto, Portugal",Sara,1,VILA NOVA DE GAIA,4.41
795742507017976087,54040900,t,Loft in Porto · ★4.95 · 1 bedroom · 1 bed · 1 bath,$84.00,"Porto, Portugal",Maria,1,PORTO,4.95
795641605623439580,21798541,t,Home in Valadares · 5 bedrooms · 5 beds · 6.5 baths,"$3,929.00",,Andreia,5,VILA NOVA DE GAIA,
795474860492420398,431591522,t,Rental unit in Porto · ★4.90 · 2 bedrooms · 3 beds · 2 baths,,"Porto, Portugal",Aline,3,PORTO,4.9
795413080310733584,493847304,f,Rental unit in Porto · ★2.67 · 1 bedroom · 1 bed · 1 bath,,"Porto, Portugal",GuestReady,1,PORTO,2.67
795412931247627367,493847304,f,Rental unit in Porto · ★4.0 · 1 bedroom · 1 bed · 1 bath,$75.00,"Porto, Portugal",GuestReady,1,PORTO,4.0
795412326558967511,493847304,f,Rental unit in Porto · ★3.46 · 1 bedroom · 1 bed · 1 bath,$75.00,"Porto, Portugal",GuestReady,1,PORTO,3.46
794977581808530765,493761486,f,Home in Rebordosa · 2 bedrooms · 4 beds · 1 bath,$80.00,"Rebordosa, Porto, Portugal",Maria,4,PAREDES,3.0
794914704844714433,31612061,f,Home in Vila Nova de Gaia · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,$45.00,"Vila Nova de Gaia, Porto, Portugal",Sara,1,VILA NOVA DE GAIA,4.6
793368689364937706,493478386,f,Rental unit in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,$94.00,,Manuel,2,PORTO,5.0
793345688527640914,493471634,t,Rental unit in Porto · ★4.84 · 2 bedrooms · 2 beds · 1 bath,$115.00,"Porto, Portugal",Iqbal,2,PORTO,4.84
793343815568092614,281649544,f,Rental unit in Porto · ★4.92 · 2 bedrooms · 3 beds · 1.5 baths,$78.00,"Porto, Portugal",Paula & Rafael,3,PORTO,4.92
793237016348755349,10509773,t,Rental unit in Matosinhos · ★4.80 · 3 bedrooms · 3 beds · 2 baths,$189.00,,Alexandra,3,MATOSINHOS,4.8
793229873567451184,250524263,f,Rental unit in Porto · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,$24.00,"Porto, Portugal",Entre Amigos,1,PORTO,4.8
792644125923785423,452918929,f,Rental unit in Leça da Palmeira · ★4.67 · 4 bedrooms · 4 beds · 3 baths,$181.00,,Vacationy,4,MATOSINHOS,4.67
792632484219095069,130805492,t,Serviced apartment in Porto · ★4.82 · 2 bedrooms · 3 beds · 2 baths,$55.00,,Marta,3,PORTO,4.82
792493326815318069,15900664,f,Rental unit in Vila Nova de Gaia · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,$33.00,"Vila Nova de Gaia, Porto, Portugal",LisBeyond,1,VILA NOVA DE GAIA,4.64
792478399844700152,15900664,f,Rental unit in Vila Nova de Gaia · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,$33.00,"Vila Nova de Gaia, Porto, Portugal",LisBeyond,1,VILA NOVA DE GAIA,4.67
792091470412278175,427896655,f,Rental unit in Porto · ★4.19 · 2 bedrooms · 2 beds · 1 bath,$78.00,,Travel,2,PORTO,4.19
792020044053878698,15812594,f,Rental unit in Porto · ★4.64 · 2 bedrooms · 2 beds · 1 bath,$63.00,,Patricia,2,PORTO,4.64
791962937143006434,15900664,f,Rental unit in Vila Nova de Gaia · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,$33.00,"Vila Nova de Gaia, Porto, Portugal",LisBeyond,1,VILA NOVA DE GAIA,4.8
791943471855462083,475268828,f,Rental unit in Porto · ★4.27 · 2 bedrooms · 2 beds · 1 bath,$95.00,"Porto, Portugal",Meseda Investimentos,2,PORTO,4.27
791811968423878607,445034153,f,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,$250.00,"Porto, Portugal",Charles,1,PORTO,
791293583405642803,493027777,t,Cabin in Valongo · ★4.82 · 1 bedroom · 1 bed · 1 bath,$52.00,,Alberto,1,VALONGO,4.82
791116652270490187,391837499,t,Rental unit in Porto · ★4.98 · 1 bedroom · 1 bed · 1 bath,$91.00,"Porto, Portugal",Lovely Memories,1,PORTO,4.98
791111691009676577,492976556,f,Rental unit in Porto · ★4.44 · Studio · 2 beds · 1 bath,$71.00,,António,2,PORTO,4.44
791110179440943949,492975969,f,Rental unit in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,$86.00,,José,2,PORTO,5.0
791049582262467616,492964872,f,Rental unit in Vila Nova de Gaia · ★4.61 · 2 bedrooms · 3 beds · 1 bath,$67.00,,Ivone,3,VILA NOVA DE GAIA,4.61
790575997579683230,492861901,f,Rental unit in Póvoa de Varzim · ★5.0 · 1 bedroom · 2 beds · 1 bath,$41.00,,Carvalho,2,PÓVOA DE VARZIM,5.0
790521176355500517,492840093,f,Hotel in Porto · 1 bedroom · 2 beds · 1 shared bath,$95.00,,Wot,2,PORTO,
790506453624926920,492840093,f,Hotel in Porto · 1 bedroom · 2 beds · 1 shared bath,$77.00,,Wot,2,PORTO,
790499607532419268,492840093,f,Hotel in Porto · 1 bedroom · 2 beds · 1 private bath,$70.00,,Wot,2,PORTO,
790479677893012324,488883965,t,Home in Valongo · ★4.80 · 1 bedroom · 1 bed · 1 bath,$67.00,,Natura,1,VALONGO,4.8
790316804377372450,30907275,f,Rental unit in Porto · ★4.33 · 2 bedrooms · 2 beds · 1 bath,$64.00,"Porto, Portugal",Liiiving,2,PORTO,4.33
789808312522667491,281649544,f,Loft in Porto · ★4.71 · Studio · 1 bed · 1 bath,$65.00,"Porto, Portugal",Paula & Rafael,1,PORTO,4.71
789534581240864456,32264729,f,Rental unit in Porto · ★4.83 · 2 bedrooms · 4 beds · 1.5 baths,$153.00,"Porto, Portugal",David,4,PORTO,4.83
789053527438794293,56478328,t,Vacation home in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$75.00,,Vanessa,1,PORTO,5.0
788973513195398536,139110639,t,Serviced apartment in Porto · ★4.29 · Studio · 1 bed · 1 bath,$61.00,,Ruis,1,PORTO,4.29
788328910375217965,185835,t,Rental unit in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,$107.00,,Joana,1,PORTO,5.0
787492397204465791,492365775,f,Rental unit in Vila Nova de Gaia · ★4.47 · 2 bedrooms · 3 beds · 2 baths,$110.00,"Vila Nova de Gaia, Porto, Portugal",Hugo,3,VILA NOVA DE GAIA,4.47
787492113873079376,163361767,f,Tiny home in Monte Córdova · 1 bedroom · 11 beds · 2 baths,$206.00,"Monte Córdova, Porto District, Portugal",Mario,11,SANTO TIRSO,5.0
787480745353449595,391837499,t,Rental unit in Porto · ★4.88 · 1 bedroom · 1 bed · 1 bath,$57.00,"Porto, Portugal",Lovely Memories,1,PORTO,4.88
787056562098268176,101542522,f,Rental unit in Porto · ★4.71 · 1 bedroom · 1 bed · 1 bath,$39.00,,Upperground,1,PORTO,4.71
786997141649478506,88204895,f,Rental unit in Porto · 2 bedrooms · 4 beds · 1 bath,$65.00,,Tomas,4,PORTO,1.5
786958841940652897,486922227,f,Rental unit in Porto · ★4.56 · 1 bedroom · 1 bed · 2 baths,$103.00,"Porto, Portugal",Carolina,1,PORTO,4.56
786896823514850146,141529241,f,Rental unit in Vila do Conde · 2 bedrooms · 3 beds · 1.5 baths,$89.00,"Vila do Conde, Porto, Portugal",Minhos Guest,3,VILA DO CONDE,5.0
786390721109045052,281649544,f,Rental unit in Porto · ★4.63 · 1 bedroom · 2 beds · 1 bath,$69.00,"Porto, Portugal",Paula & Rafael,2,PORTO,4.63
786256701255932683,486922227,f,Rental unit in Porto · ★4.80 · 1 bedroom · 1 bed · 1 bath,$86.00,"Porto, Portugal",Carolina,1,PORTO,4.8
786253623115912904,486922227,f,Condo in Porto · ★4.45 · 2 bedrooms · 2 beds · 2 baths,$119.00,"Porto, Portugal",Carolina,2,PORTO,4.45
786234843517409463,486922227,f,Rental unit in Porto · ★4.63 · 1 bedroom · 1 bed · 1 bath,$90.00,"Porto, Portugal",Carolina,1,PORTO,4.63
786164502025124719,23585920,t,Rental unit in Vila Nova de Gaia · ★4.86 · 1 bedroom · 1 bed · 1 bath,$70.00,"Vila Nova de Gaia, Porto, Portugal",Lisa,1,VILA NOVA DE GAIA,4.86
786144940222505926,47191303,t,Rental unit in Porto · ★4.62 · 1 bedroom · 2 beds · 1 bath,$54.00,,Home Me,2,PORTO,4.62
786040943025207766,89383433,t,Rental unit in Porto · ★4.85 · 2 bedrooms · 3 beds · 1 bath,$94.00,"Porto, Portugal",Lisa,3,PORTO,4.85
785963133769395766,492108771,f,Rental unit in Porto · 1 bedroom · 2 beds · 1 private bath,$65.00,"Porto, Portugal",Hugo,2,PORTO,5.0
785962938120924893,492108771,f,Rental unit in Porto · ★4.0 · 1 bedroom · 1 bed · 1 private bath,$65.00,"Porto, Portugal",Hugo,1,PORTO,4.0
785962758797783268,492108771,f,Rental unit in Porto · ★4.56 · 1 bedroom · 1 bed · 1 private bath,$50.00,"Porto, Portugal",Hugo,1,PORTO,4.56
785962260805352143,492108771,f,Rental unit in Porto · ★4.25 · 1 bedroom · 1 bed · 1 private bath,$65.00,"Porto, Portugal",Hugo,1,PORTO,4.25
785962065975923544,492108771,f,Rental unit in Porto · 1 bedroom · 2 beds · 1 private bath,$65.00,"Porto, Portugal",Hugo,2,PORTO,4.0
785950687434138350,30907275,f,Rental unit in Porto · ★4.88 · 1 bedroom · 3 beds · 1 bath,$62.00,"Porto, Portugal",Liiiving,3,PORTO,4.88
785943357505052691,470763004,f,Rental unit in Vila Nova de Gaia · ★5.0 · 2 bedrooms · 3 beds · 1 bath,$153.00,,Marina,3,VILA NOVA DE GAIA,5.0
785919245778987483,2511351,f,Rental unit in Porto · ★4.54 · 1 bedroom · 1 bed · 1 bath,,"Porto, Portugal",GuestReady,1,PORTO,4.54
785436285290928947,423252825,f,Home in Porto · ★4.24 · 4 bedrooms · 4 beds · 2 baths,$81.00,,Gustavo,4,PORTO,4.24
785425077635018608,182809472,f,Serviced apartment in Póvoa de Varzim · 1 bedroom · 1 bed · 1 bath,$56.00,,House And People,1,PÓVOA DE VARZIM,5.0
785324673919786492,19887538,f,Tiny home in Porto · 1 bedroom · 1 bed · 1 bath,$58.00,"Porto, Portugal",Oporto Rental Management,1,PORTO,5.0
784915515207885624,4344063,f,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,$52.00,,Luis,1,PORTO,
784903743331402134,452918929,f,Rental unit in Porto · ★4.62 · 1 bedroom · 2 beds · 1 bath,$67.00,,Vacationy,2,PORTO,4.62
784799478807182674,398317450,t,Rental unit in Porto · ★4.83 · 2 bedrooms · 2 beds · 2 baths,$175.00,,Luis,2,MATOSINHOS,4.83
784003109453452108,20323502,f,Rental unit in Porto · ★4.30 · 1 bedroom · 1 bed · 1 bath,$56.00,,Idan,1,PORTO,4.3
783382416979093293,429042110,t,Hut in Porto · ★4.92 · 1 bedroom · 1 bed · 1 bath,$50.00,"Porto, Portugal",Alice,1,PORTO,4.92
783375058770351397,88204895,f,Villa in Arcozelo · 3 bedrooms · 3 beds · 2 baths,$103.00,,Tomas,3,VILA NOVA DE GAIA,5.0
783171517215368914,5691663,t,Rental unit in Porto · ★4.64 · 1 bedroom · 1 bed · 1 bath,$42.00,"Porto, Portugal",Alexandra Pedro And Team,1,PORTO,4.64
783168985242315254,5691663,t,Rental unit in Porto · ★4.83 · 1 bedroom · 1 bed · 1 bath,$42.00,"Porto, Portugal",Alexandra Pedro And Team,1,PORTO,4.83
783166607682582033,5691663,t,Rental unit in Porto · ★4.56 · 1 bedroom · 1 bed · 1 bath,$42.00,"Porto, Portugal",Alexandra Pedro And Team,1,PORTO,4.56
782934474508747967,135427144,t,Rental unit in Porto · ★4.84 · 2 bedrooms · 2 beds · 1 bath,$95.00,,Pamela,2,PORTO,4.84
782586968065613575,8529851,t,Serviced apartment in Porto · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,$190.00,,Jorge,3,PORTO,5.0
782557904322405203,51447621,f,Rental unit in Porto · ★4.80 · Studio · 1 bed · 1 bath,$69.00,,Joao,1,PORTO,4.8
782502926008134840,491538502,f,Rental unit in Vila Nova de Gaia · ★4.63 · 3 bedrooms · 4 beds · 1 bath,$49.00,,Alma Domus,4,VILA NOVA DE GAIA,4.63
782465773113625935,3645801,f,Rental unit in Vila Nova de Gaia · ★4.67 · 1 bedroom · 2 beds · 1 bath,$36.00,,Henrique,2,VILA NOVA DE GAIA,4.67
781709209813631094,155944785,t,Home in Vila Nova de Gaia · ★4.86 · 1 bedroom · 2 beds · 1 bath,$81.00,"Vila Nova de Gaia, Porto, Portugal",Isabel,2,VILA NOVA DE GAIA,4.86
781331225129400508,452918929,f,Rental unit in Porto · ★4.33 · 2 bedrooms · 2 beds · 1 bath,$98.00,,Vacationy,2,PORTO,4.33
781127694851663732,481541368,f,Rental unit in Porto · 1 bedroom · 2 beds · 1 private bath,$91.00,,Tulea,2,PORTO,
781113853789067561,481541368,f,Rental unit in Porto · 1 bedroom · 2 beds · 2 baths,$76.00,,Tulea,2,PORTO,
781113069493348521,481541368,f,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,$96.00,,Tulea,1,PORTO,
781073234275260046,491296442,f,Rental unit in Porto · ★4.29 · 1 bedroom · 2 beds · 1 bath,$53.00,,Ana Carolina,2,PORTO,4.29
781063190695962776,35057317,t,Rental unit in Porto · ★4.71 · 2 bedrooms · 2 beds · 1 bath,$60.00,"Porto, Portugal",João,2,PORTO,4.71
781059188341191871,281649544,f,Rental unit in Porto · ★4.77 · 1 bedroom · 3 beds · 1 bath,$75.00,"Porto, Portugal",Paula & Rafael,3,PORTO,4.77
781047977592954862,281649544,f,Rental unit in Porto · ★4.75 · 1 bedroom · 3 beds · 1 bath,$73.00,"Porto, Portugal",Paula & Rafael,3,PORTO,4.75
781043371329810785,491291246,f,Rental unit in Porto · 1 bedroom · 2 beds · 1 bath,$114.00,"Porto, Portugal",NN Home,2,PORTO,5.0
781034919814840866,281649544,f,Rental unit in Porto · ★4.71 · 1 bedroom · 3 beds · 1 bath,$65.00,"Porto, Portugal",Paula & Rafael,3,PORTO,4.71
781024168185516880,281649544,f,Rental unit in Porto · ★4.34 · Studio · 1 bed · 1 bath,$72.00,"Porto, Portugal",Paula & Rafael,1,PORTO,4.34
780988103696891972,491279499,f,Rental unit in Porto · ★4.58 · 2 bedrooms · 2 beds · 2 baths,$52.00,"Porto, Portugal",Orit And Meni,2,PORTO,4.58
780945336311257427,122071268,t,Rental unit in Porto · ★4.86 · 1 bedroom · 1 bed · 1 bath,$80.00,"Porto, Portugal",Rogério,1,PORTO,4.86
780390363947587617,439076992,f,Rental unit in Porto · ★4.20 · 1 bedroom · 2 beds · 1 bath,$48.00,,No Coração Do Porto,2,PORTO,4.2
780173362252100701,108532773,f,Rental unit in São Mamede de Infesta · ★4.0 · 1 bedroom · 1 bed · 1 bath,$38.00,,Beatriz,1,MATOSINHOS,4.0
780171635812723819,491134016,f,Rental unit in Vila Nova de Gaia · ★4.28 · Studio · 1 bed · 1 bath,$65.00,"Vila Nova de Gaia, Porto, Portugal",Luis,1,VILA NOVA DE GAIA,4.28
780166305830820907,12730028,f,Serviced apartment in Porto · ★4.59 · 1 bedroom · 2 beds · 1 bath,$50.00,"Porto, Portugal",Host,2,PORTO,4.59
780154813976595161,5691663,t,Rental unit in Senhora da Hora · ★4.64 · Studio · 1 bed · 1 bath,$41.00,"Senhora da Hora, Porto, Portugal",Alexandra Pedro And Team,1,MATOSINHOS,4.64
780062569950483947,81772178,f,Rental unit in Porto · ★4.43 · 1 bedroom · 2 beds · 1 shared bath,$20.00,,António,2,PORTO,4.43
779712655687956624,409325747,t,Rental unit in Porto · ★5.0 · Studio · 1 bed · 1 bath,$70.00,,Claudia & Mário,1,PORTO,5.0
779702405812228957,491060843,t,Home in Porto · ★4.97 · 1 bedroom · 2 beds · 1 bath,$283.00,"Porto, Portugal",Afonso,2,PORTO,4.97
779127249810268197,55909094,f,Rental unit in São Mamede de Infesta · ★4.55 · 2 bedrooms · 2 beds · 1 bath,$74.00,"São Mamede de Infesta, Porto, Portugal",Maria Jose,2,MATOSINHOS,4.55
779071799161065935,2730238,t,Rental unit in Porto · ★4.91 · 2 bedrooms · 2 beds · 1 bath,$86.00,,Daniel Y Nuno,2,PORTO,4.91
778932171414933673,490936452,f,Tiny home in Aveiro · 1 bedroom · 1 bed · 1 bath,$153.00,,Raquel,1,SANTA MARIA DA FEIRA,4.5
778908166916720081,490931814,f,Rental unit in Santa Maria da Feira · 1 bedroom · 2 beds · 1 shared bath,$25.00,"Santa Maria da Feira, Aveiro, Portugal",Gabriela,2,SANTA MARIA DA FEIRA,5.0
778445092510935601,490868326,t,Rental unit in Porto · ★4.94 · 2 bedrooms · 2 beds · 2 baths,$71.00,"Porto, Portugal","Talento Inato, Lda.",2,PORTO,4.94
778299468683191430,144499252,f,Rental unit in Ermesinde · 2 bedrooms · 2 beds · 2.5 baths,$100.00,,Estevão,2,MAIA,
778219631593526990,421901215,f,Guesthouse in Porto · ★4.14 · 1 bedroom · 1 bed · 1 private bath,$49.00,,Magda,1,PORTO,4.14
